text,normalized_rating,price,sentiment_score,combined_score,product
"This TV is stunning. The picture, its colors, and depth are incredible! I'd give it 6 stars if I could. The newer generation models from SONY look nowhere near as good as this particular 55"" LED. It looks super modern and squared. The front gorilla glass just adds a kick to make it look even better. If you're into iPads and other Apple products, shape-wise, this TV fits right in. THIS IS THE BEST LOOKING LED TV EVER PRODUCED, PERIOD. It's more than just a TV, it's a marvelous piece of furniture.<br /><br />In the last few years, I owned several Samsung LCD's and more recently a 7 series 55"" Samsung LED. None of these, not even the LED, can compare, let alone rival the SONY in overall picture quality and smoothness.<br /><br />So, take the few negative reviews here with a grain of salt. As with any TV, there are small imperfections with the early models. However, manufacturers always make revisions and improve on a given TV, which is why some folks experience issues that others - mostly in the later stage of production - do not. Case in point, I see none - and I emphasize NONE - of the bleeding or ghosting problems some people reported. Also, this TV works beautifully with my PS3. Both games and DVD/Blu-ray look breathtaking! I never once experienced a hiccup or flickering like I have with the Samsungs.<br /><br />True, it lacks some features and some of the apps look half ass. But it's not like the Samsung ones are any better!! People who complain about features, or lack thereof, should only comment if they owned a Samsung. Personally, I think too many folks are jumping on the wagon with new generation TV's with the expectation that it's going to magically replace their PC. It won't. At least not for another 5-10 years.",0.8,,0.2892128126503126,,PlayStation
"Ordered it for a gift for someone and didn't expect it to get to me so quick.  For the price, this was well worth it!  Thanks!",0.911111111111111,,0.3194444444444444,,PlayStation
"This TV is awesome. I highly recommend it! The features are outstanding, the HD picture is crystal clear, and the surround sound makes you feel like you're at the stadium. Five stars.",0.6888888888888889,,0.44000000000000006,,PlayStation
"If you have any doubts because of the price...doubt no more!!<br /><br />As a proud owner of the DH520, i can gladly tell you that even though the price tag is somewhat low for what the 520 offers, this product delivers!<br /><br />No complaints!<br /><br />Great job Sony",0.911111111111111,,0.35000000000000003,,PlayStation
"My family had owned some Sony products over the years, mainly the first two PlayStation game consoles and some cameras and camcorders. But, I feel like I'm the first person in my family that actually owned a TV from the company. Sony really outdid themselves with this Bravia model. Not only is the picture incredibly lifelike, but the sound is great too. Whether you're watching anime on Funimation, a movie or original series on Netflix, or regular TV - or you're gaming on your favorite console, the picture is fantastic.<br /><br />As my parents and sister are still Vizio users in their respective households, nothing comes even close whenever it comes to lifelike colors on TV. If you're in the market for a new TV, I'd definitely recommend this one.",1.0,,0.192825311942959,,PlayStation
"nice tv... you need to read the reviews and the manual in full.  everything works, youtube, etc. i got it super cheap and it came in two days using the free ground service.  i am not tv expert or trained video technican.  but with a little twinkering it is a nice set up all around... cant seem to get the cc to work, but oh well, still testing it out",0.7555555555555555,,0.356547619047619,,PlayStation
"I purchased this 46 inch tv to replace a 6-7 year old 42 inch Sony LCD tv.  There is a small improvement from one to the other, as far as pictures go.  The way I understand it, the more significant improvement is with the thickness of the tv (or lack thereof) and the long-life of LEDs vs. regular lamps.  The sound quality of my new tv is not as good as my old one, perhaps because of the thinness of the tv and speakers.  Another difference between the two is that the new tv is 1080p, while the old was 780p/1080i.  I do not think that this is a big difference, at least for this size of tv.  The new tv also has some fun internet ""gadgets.""  They actually work quite well.  I expect, however, that we will not use them very often because our Directv DVR usually has many tv shows saved.  I can see us using it to watch old movies for free, or to rent new movies on-demand through Amazon.  Then again, Directv has many of the new movies on-demand too, although they cost a dollar more.  Overall, I have been, and continue to be, very pleased with these Sony tvs.",0.8,,0.1821316614420063,,PlayStation
Instructions not in English! 😧😎,0.911111111111111,,0.0,,PlayStation
"The picture quality of this TV is unreal. I have to 2 other Sony LCDs, a 32 and 40 inch TV. This XBR make them look like piles of garbage. Don't even consider buying anything else other than a SONY XBR series.",0.6888888888888889,,-0.125,,PlayStation
"This is our first camcorder. Admittedly we were intimidated by all of the choices and formats on the market.  This DVD camcorder is a wonderful option because you do not need to use a computer or any additional equipment to watch your movies.  If you do desire to do editing with your PC, you can do it with a usb port and unlike many other camcorder formats you do not need a firewire. We have a DVD player (not even a new or fancy one) and we are able to pop the DVD right from the camcorder into the DVD player and watch it right away - no extra steps.  There is no need to plug the camcorder into a vcr or tv to play it if you have a dvd player.  To us that made it worth the extra cost beyond that of a minidv camcorder.  In addition, the DVD media is a lot more permanent than most tape formats as a DVD will last a much longer time - no need to transfer it into another form for archiving.  The DVDs can even be played on the sony playstation game players.<br /><br />If you don't want to buy a lot of extra equipment for a computer and you want instant gratification where you can view your movies quickly and archive them without hassle, this is the camcorder for you!",0.7777777777777778,,0.2289188881294144,,PlayStation
